NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
3;1;1;2:38.824;0;;50.664;0;53.862;0;54.298;0;136.4;2:38.824;13:42:36.640;0:50.664;0:53.862;0:54.298;;;Am;;Toyota Gazoo Racing;GF;50.664;53.862;54.298;23.398;23.398;27.266;50.664;30.297;1:20.961;23.565;1:44.526;34.381;2:18.907;19.917;2:38.824
3;1;2;2:28.919;0;;44.083;2;51.552;0;53.284;0;145.5;5:07.743;13:45:05.559;0:44.083;0:51.552;0:53.284;;;Am;;Toyota Gazoo Racing;GF;44.083;51.552;53.284;17.866;17.866;26.217;44.083;29.325;1:13.408;22.227;1:35.635;33.588;2:09.223;19.696;2:28.919
3;1;3;2:28.798;0;;44.643;0;51.100;0;53.055;0;145.6;7:36.541;13:47:34.357;0:44.643;0:51.100;0:53.055;;;Am;;Toyota Gazoo Racing;GF;44.643;51.1;53.055;17.992;17.992;26.651;44.643;28.863;1:13.506;22.237;1:35.743;33.485;2:09.228;19.57;2:28.798
3;1;4;2:28.871;0;;44.289;0;51.551;0;53.031;0;145.6;10:05.412;13:50:03.228;0:44.289;0:51.551;0:53.031;;;Am;;Toyota Gazoo Racing;GF;44.289;51.551;53.031;17.925;17.925;26.364;44.289;29.161;1:13.450;22.39;1:35.840;33.349;2:09.189;19.682;2:28.871
3;1;5;2:28.603;2;;44.300;0;51.354;0;52.949;2;145.8;12:34.015;13:52:31.831;0:44.300;0:51.354;0:52.949;;;Am;;Toyota Gazoo Racing;GF;44.3;51.354;52.949;18.036;18.036;26.264;44.300;29.097;1:13.397;22.257;1:35.654;33.298;2:08.952;19.651;2:28.603
3;1;6;2:29.081;0;;44.091;0;51.527;0;53.463;0;145.3;15:03.096;13:55:00.912;0:44.091;0:51.527;0:53.463;;;Am;;Toyota Gazoo Racing;GF;44.091;51.527;53.463;17.853;17.853;26.238;44.091;29.24;1:13.331;22.287;1:35.618;33.553;2:09.171;19.91;2:29.081
3;1;7;2:28.778;0;;44.363;0;51.295;0;53.120;0;145.6;17:31.874;13:57:29.690;0:44.363;0:51.295;0:53.120;;;Am;;Toyota Gazoo Racing;GF;44.363;51.295;53.12;18.018;18.018;26.345;44.363;29.006;1:13.369;22.289;1:35.658;33.342;2:09.000;19.778;2:28.778
3;1;8;2:30.754;0;;45.100;0;52.480;0;53.174;0;143.7;20:02.628;14:00:00.444;0:45.100;0:52.480;0:53.174;;;Am;;Toyota Gazoo Racing;GF;45.1;52.48;53.174;18.231;18.231;26.869;45.100;30.015;1:15.115;22.465;1:37.580;33.375;2:10.955;19.799;2:30.754
3;1;9;2:29.139;0;;44.314;0;51.598;0;53.227;0;145.3;22:31.767;14:02:29.583;0:44.314;0:51.598;0:53.227;;;Am;;Toyota Gazoo Racing;GF;44.314;51.598;53.227;17.824;17.824;26.490;44.314;29.191;1:13.505;22.407;1:35.912;33.366;2:09.278;19.861;2:29.139
3;1;10;2:30.554;0;;44.594;0;51.903;0;54.057;0;143.9;25:02.321;14:05:00.137;0:44.594;0:51.903;0:54.057;;;Am;;Toyota Gazoo Racing;GF;44.594;51.903;54.057;17.968;17.968;26.626;44.594;29.518;1:14.112;22.385;1:36.497;33.965;2:10.462;20.092;2:30.554
3;1;11;2:29.546;0;;44.591;0;51.683;0;53.272;0;144.9;27:31.867;14:07:29.683;0:44.591;0:51.683;0:53.272;;;Am;;Toyota Gazoo Racing;GF;44.591;51.683;53.272;18.089;18.089;26.502;44.591;29.386;1:13.977;22.297;1:36.274;33.554;2:09.828;19.718;2:29.546
3;1;12;2:28.981;0;;44.387;0;51.556;0;53.038;0;145.4;30:00.848;14:09:58.664;0:44.387;0:51.556;0:53.038;;;Am;;Toyota Gazoo Racing;GF;44.387;51.556;53.038;17.987;17.987;26.400;44.387;29.163;1:13.550;22.393;1:35.943;33.349;2:09.292;19.689;2:28.981
3;1;13;2:29.027;0;;44.327;0;51.397;0;53.303;0;145.4;32:29.875;14:12:27.691;0:44.327;0:51.397;0:53.303;;;Am;;Toyota Gazoo Racing;GF;44.327;51.397;53.303;17.836;17.836;26.491;44.327;28.909;1:13.236;22.488;1:35.724;33.537;2:09.261;19.766;2:29.027
3;1;14;2:28.874;0;;44.275;0;51.294;0;53.305;0;145.5;34:58.749;14:14:56.565;0:44.275;0:51.294;0:53.305;;;Am;;Toyota Gazoo Racing;GF;44.275;51.294;53.305;17.876;17.876;26.399;44.275;28.866;1:13.141;22.428;1:35.569;33.654;2:09.223;19.651;2:28.874
3;1;15;2:28.917;0;;44.558;0;51.081;2;53.278;0;145.5;37:27.666;14:17:25.482;0:44.558;0:51.081;0:53.278;;;Am;;Toyota Gazoo Racing;GF;44.558;51.081;53.278;17.966;17.966;26.592;44.558;28.89;1:13.448;22.191;1:35.639;33.595;2:09.234;19.683;2:28.917
3;1;16;2:28.845;0;;44.207;0;51.454;0;53.184;0;145.6;39:56.511;14:19:54.327;0:44.207;0:51.454;0:53.184;;;Am;;Toyota Gazoo Racing;GF;44.207;51.454;53.184;17.883;17.883;26.324;44.207;29.065;1:13.272;22.389;1:35.661;33.545;2:09.206;19.639;2:28.845
3;1;17;2:29.139;0;;44.317;0;51.086;0;53.736;0;145.3;42:25.650;14:22:23.466;0:44.317;0:51.086;0:53.736;;;Am;;Toyota Gazoo Racing;GF;44.317;51.086;53.736;18.044;18.044;26.273;44.317;28.786;1:13.103;22.3;1:35.403;33.499;2:08.902;20.237;2:29.139
3;1;18;2:30.182;0;;45.142;0;51.558;0;53.482;0;144.3;44:55.832;14:24:53.648;0:45.142;0:51.558;0:53.482;;;Am;;Toyota Gazoo Racing;GF;45.142;51.558;53.482;18.574;18.574;26.568;45.142;29.274;1:14.416;22.284;1:36.700;33.728;2:10.428;19.754;2:30.182
3;1;19;2:29.682;0;;44.358;0;51.503;0;53.821;0;144.8;47:25.514;14:27:23.330;0:44.358;0:51.503;0:53.821;;;Am;;Toyota Gazoo Racing;FF;44.358;51.503;53.821;17.891;17.891;26.467;44.358;29.098;1:13.456;22.405;1:35.861;33.855;2:09.716;19.966;2:29.682
11;1;1;2:37.301;0;;51.253;0;52.199;0;53.849;0;137.7;2:37.301;13:42:35.117;0:51.253;0:52.199;0:53.849;;;Am;Legends;Toyota Gazoo Racing;GF;51.253;52.199;53.849;23.608;23.608;27.645;51.253;29.744;1:20.997;22.455;1:43.452;33.809;2:17.261;20.04;2:37.301
11;1;2;2:28.095;2;;44.276;0;51.245;0;52.574;2;146.3;5:05.396;13:45:03.212;0:44.276;0:51.245;0:52.574;;;Am;Legends;Toyota Gazoo Racing;GF;44.276;51.245;52.574;17.891;17.891;26.385;44.276;29.086;1:13.362;22.159;1:35.521;33.002;2:08.523;19.572;2:28.095
11;1;3;2:29.949;0;;44.828;0;51.219;0;53.902;0;144.5;7:35.345;13:47:33.161;0:44.828;0:51.219;0:53.902;;;Am;Legends;Toyota Gazoo Racing;GF;44.828;51.219;53.902;17.986;17.986;26.842;44.828;28.974;1:13.802;22.245;1:36.047;34.181;2:10.228;19.721;2:29.949
11;1;4;2:28.158;0;;44.394;0;51.104;0;52.660;0;146.3;10:03.503;13:50:01.319;0:44.394;0:51.104;0:52.660;;;Am;Legends;Toyota Gazoo Racing;GF;44.394;51.104;52.66;17.780;17.780;26.614;44.394;28.912;1:13.306;22.192;1:35.498;33.225;2:08.723;19.435;2:28.158
11;1;5;2:28.861;0;;44.239;0;51.824;0;52.798;0;145.6;12:32.364;13:52:30.180;0:44.239;0:51.824;0:52.798;;;Am;Legends;Toyota Gazoo Racing;GF;44.239;51.824;52.798;18.031;18.031;26.208;44.239;29.183;1:13.422;22.641;1:36.063;33.273;2:09.336;19.525;2:28.861
11;1;6;2:30.347;0;;44.176;2;52.317;0;53.854;0;144.1;15:02.711;13:55:00.527;0:44.176;0:52.317;0:53.854;;;Am;Legends;Toyota Gazoo Racing;GF;44.176;52.317;53.854;17.817;17.817;26.359;44.176;30.122;1:14.298;22.195;1:36.493;34.064;2:10.557;19.79;2:30.347
11;1;7;2:28.923;0;;44.360;0;51.118;0;53.445;0;145.5;17:31.634;13:57:29.450;0:44.360;0:51.118;0:53.445;;;Am;Legends;Toyota Gazoo Racing;GF;44.36;51.118;53.445;18.114;18.114;26.246;44.360;28.806;1:13.166;22.312;1:35.478;33.447;2:08.925;19.998;2:28.923
11;1;8;2:28.908;0;;44.758;0;51.033;2;53.117;0;145.5;20:00.542;13:59:58.358;0:44.758;0:51.033;0:53.117;;;Am;Legends;Toyota Gazoo Racing;GF;44.758;51.033;53.117;18.246;18.246;26.512;44.758;28.797;1:13.555;22.236;1:35.791;33.403;2:09.194;19.714;2:28.908
11;1;9;2:30.663;0;;44.282;0;52.848;0;53.533;0;143.8;22:31.205;14:02:29.021;0:44.282;0:52.848;0:53.533;;;Am;Legends;Toyota Gazoo Racing;GF;44.282;52.848;53.533;17.909;17.909;26.373;44.282;29.344;1:13.626;23.504;1:37.130;33.766;2:10.896;19.767;2:30.663
11;1;10;2:31.433;0;;45.201;0;52.468;0;53.764;0;143.1;25:02.638;14:05:00.454;0:45.201;0:52.468;0:53.764;;;Am;Legends;Toyota Gazoo Racing;GF;45.201;52.468;53.764;17.934;17.934;27.267;45.201;29.835;1:15.036;22.633;1:37.669;33.553;2:11.222;20.211;2:31.433
11;1;11;2:29.537;0;;44.779;0;51.565;0;53.193;0;144.9;27:32.175;14:07:29.991;0:44.779;0:51.565;0:53.193;;;Am;Legends;Toyota Gazoo Racing;GF;44.779;51.565;53.193;17.965;17.965;26.814;44.779;29.232;1:14.011;22.333;1:36.344;33.496;2:09.840;19.697;2:29.537
11;1;12;2:29.288;0;;44.606;0;51.512;0;53.170;0;145.1;30:01.463;14:09:59.279;0:44.606;0:51.512;0:53.170;;;Am;Legends;Toyota Gazoo Racing;GF;44.606;51.512;53.17;17.957;17.957;26.649;44.606;29.232;1:13.838;22.28;1:36.118;33.323;2:09.441;19.847;2:29.288
11;1;13;2:28.875;0;;44.443;0;51.244;0;53.188;0;145.5;32:30.338;14:12:28.154;0:44.443;0:51.244;0:53.188;;;Am;Legends;Toyota Gazoo Racing;GF;44.443;51.244;53.188;18.175;18.175;26.268;44.443;29.113;1:13.556;22.131;1:35.687;33.489;2:09.176;19.699;2:28.875
11;1;14;2:28.693;0;;44.224;0;51.294;0;53.175;0;145.7;34:59.031;14:14:56.847;0:44.224;0:51.294;0:53.175;;;Am;Legends;Toyota Gazoo Racing;GF;44.224;51.294;53.175;17.800;17.800;26.424;44.224;29.048;1:13.272;22.246;1:35.518;33.463;2:08.981;19.712;2:28.693
11;1;15;2:29.792;0;;44.466;0;51.664;0;53.662;0;144.7;37:28.823;14:17:26.639;0:44.466;0:51.664;0:53.662;;;Am;Legends;Toyota Gazoo Racing;GF;44.466;51.664;53.662;17.878;17.878;26.588;44.466;29.054;1:13.520;22.61;1:36.130;34.063;2:10.193;19.599;2:29.792
11;1;16;2:30.632;0;;44.344;0;52.597;0;53.691;0;143.8;39:59.455;14:19:57.271;0:44.344;0:52.597;0:53.691;;;Am;Legends;Toyota Gazoo Racing;GF;44.344;52.597;53.691;17.985;17.985;26.359;44.344;30.029;1:14.373;22.568;1:36.941;33.608;2:10.549;20.083;2:30.632
11;1;17;2:30.498;0;;44.922;0;52.308;0;53.268;0;144.0;42:29.953;14:22:27.769;0:44.922;0:52.308;0:53.268;;;Am;Legends;Toyota Gazoo Racing;GF;44.922;52.308;53.268;18.417;18.417;26.505;44.922;30.047;1:14.969;22.261;1:37.230;33.578;2:10.808;19.69;2:30.498
11;1;18;2:30.342;0;;44.824;0;51.702;0;53.816;0;144.1;45:00.295;14:24:58.111;0:44.824;0:51.702;0:53.816;;;Am;Legends;Toyota Gazoo Racing;GF;44.824;51.702;53.816;17.784;17.784;27.040;44.824;29.318;1:14.142;22.384;1:36.526;34.092;2:10.618;19.724;2:30.342
11;1;19;2:33.605;0;;44.991;0;54.361;0;54.253;0;141.1;47:33.900;14:27:31.716;0:44.991;0:54.361;0:54.253;;;Am;Legends;Toyota Gazoo Racing;FF;44.991;54.361;54.253;18.556;18.556;26.435;44.991;31.188;1:16.179;23.173;1:39.352;34.274;2:13.626;19.979;2:33.605
113;1;1;2:37.866;0;;49.301;0;52.969;0;55.596;0;137.3;2:37.866;13:42:35.682;0:49.301;0:52.969;0:55.596;;;Am;;Toyota Gazoo Racing;GF;49.301;52.969;55.596;22.329;22.329;26.972;49.301;30.016;1:19.317;22.953;1:42.270;35.130;2:17.400;20.466;2:37.866
113;1;2;2:27.770;0;;44.301;0;50.992;0;52.477;0;146.6;5:05.636;13:45:03.452;0:44.301;0:50.992;0:52.477;;;Am;;Toyota Gazoo Racing;GF;44.301;50.992;52.477;17.849;17.849;26.452;44.301;28.82;1:13.121;22.172;1:35.293;32.760;2:08.053;19.717;2:27.770
113;1;3;2:27.390;2;;44.251;0;50.928;0;52.211;2;147.0;7:33.026;13:47:30.842;0:44.251;0:50.928;0:52.211;;;Am;;Toyota Gazoo Racing;GF;44.251;50.928;52.211;17.771;17.771;26.480;44.251;28.786;1:13.037;22.142;1:35.179;32.914;2:08.093;19.297;2:27.390
113;1;4;2:28.444;0;;43.710;2;51.812;0;52.922;0;146.0;10:01.470;13:49:59.286;0:43.710;0:51.812;0:52.922;;;Am;;Toyota Gazoo Racing;GF;43.71;51.812;52.922;17.595;17.595;26.115;43.710;29.1;1:12.810;22.712;1:35.522;33.556;2:09.078;19.366;2:28.444
113;1;5;2:29.341;0;;44.171;0;52.338;0;52.832;0;145.1;12:30.811;13:52:28.627;0:44.171;0:52.338;0:52.832;;;Am;;Toyota Gazoo Racing;GF;44.171;52.338;52.832;17.753;17.753;26.418;44.171;29.664;1:13.835;22.674;1:36.509;33.150;2:09.659;19.682;2:29.341
113;1;6;2:28.163;0;;43.884;0;51.105;0;53.174;0;146.2;14:58.974;13:54:56.790;0:43.884;0:51.105;0:53.174;;;Am;;Toyota Gazoo Racing;GF;43.884;51.105;53.174;17.737;17.737;26.147;43.884;28.931;1:12.815;22.174;1:34.989;33.364;2:08.353;19.81;2:28.163
113;1;7;2:27.744;0;;44.018;0;50.863;2;52.863;0;146.7;17:26.718;13:57:24.534;0:44.018;0:50.863;0:52.863;;;Am;;Toyota Gazoo Racing;GF;44.018;50.863;52.863;17.883;17.883;26.135;44.018;28.75;1:12.768;22.113;1:34.881;33.205;2:08.086;19.658;2:27.744
113;1;8;2:29.107;0;;44.742;0;51.388;0;52.977;0;145.3;19:55.825;13:59:53.641;0:44.742;0:51.388;0:52.977;;;Am;;Toyota Gazoo Racing;GF;44.742;51.388;52.977;18.124;18.124;26.618;44.742;28.855;1:13.597;22.533;1:36.130;33.226;2:09.356;19.751;2:29.107
113;1;9;2:28.346;0;;44.071;0;51.213;0;53.062;0;146.1;22:24.171;14:02:21.987;0:44.071;0:51.213;0:53.062;;;Am;;Toyota Gazoo Racing;GF;44.071;51.213;53.062;17.869;17.869;26.202;44.071;28.977;1:13.048;22.236;1:35.284;33.023;2:08.307;20.039;2:28.346
113;1;10;2:28.803;0;;45.160;0;51.047;0;52.596;0;145.6;24:52.974;14:04:50.790;0:45.160;0:51.047;0:52.596;;;Am;;Toyota Gazoo Racing;GF;45.16;51.047;52.596;18.471;18.471;26.689;45.160;28.879;1:14.039;22.168;1:36.207;33.146;2:09.353;19.45;2:28.803
113;1;11;2:27.936;0;;43.867;0;51.112;0;52.957;0;146.5;27:20.910;14:07:18.726;0:43.867;0:51.112;0:52.957;;;Am;;Toyota Gazoo Racing;GF;43.867;51.112;52.957;17.655;17.655;26.212;43.867;28.837;1:12.704;22.275;1:34.979;33.479;2:08.458;19.478;2:27.936
113;1;12;2:28.716;0;;44.731;0;51.171;0;52.814;0;145.7;29:49.626;14:09:47.442;0:44.731;0:51.171;0:52.814;;;Am;;Toyota Gazoo Racing;GF;44.731;51.171;52.814;17.808;17.808;26.923;44.731;29.039;1:13.770;22.132;1:35.902;33.375;2:09.277;19.439;2:28.716
113;1;13;2:28.284;0;;44.405;0;51.106;0;52.773;0;146.1;32:17.910;14:12:15.726;0:44.405;0:51.106;0:52.773;;;Am;;Toyota Gazoo Racing;GF;44.405;51.106;52.773;17.822;17.822;26.583;44.405;28.925;1:13.330;22.181;1:35.511;33.309;2:08.820;19.464;2:28.284
113;1;14;2:27.568;0;;43.868;0;50.931;0;52.769;0;146.8;34:45.478;14:14:43.294;0:43.868;0:50.931;0:52.769;;;Am;;Toyota Gazoo Racing;GF;43.868;50.931;52.769;17.801;17.801;26.067;43.868;28.739;1:12.607;22.192;1:34.799;33.351;2:08.150;19.418;2:27.568
113;1;15;2:27.649;0;;44.062;0;51.015;0;52.572;0;146.8;37:13.127;14:17:10.943;0:44.062;0:51.015;0:52.572;;;Am;;Toyota Gazoo Racing;GF;44.062;51.015;52.572;17.912;17.912;26.150;44.062;28.905;1:12.967;22.11;1:35.077;33.163;2:08.240;19.409;2:27.649
113;1;16;2:28.468;0;;44.949;0;50.951;0;52.568;0;145.9;39:41.595;14:19:39.411;0:44.949;0:50.951;0:52.568;;;Am;;Toyota Gazoo Racing;GF;44.949;50.951;52.568;17.866;17.866;27.083;44.949;28.764;1:13.713;22.187;1:35.900;33.084;2:08.984;19.484;2:28.468
113;1;17;2:27.977;0;;44.026;0;51.019;0;52.932;0;146.4;42:09.572;14:22:07.388;0:44.026;0:51.019;0:52.932;;;Am;;Toyota Gazoo Racing;GF;44.026;51.019;52.932;17.881;17.881;26.145;44.026;28.887;1:12.913;22.132;1:35.045;33.385;2:08.430;19.547;2:27.977
113;1;18;2:28.485;0;;44.082;0;51.393;0;53.010;0;145.9;44:38.057;14:24:35.873;0:44.082;0:51.393;0:53.010;;;Am;;Toyota Gazoo Racing;GF;44.082;51.393;53.01;17.797;17.797;26.285;44.082;29.153;1:13.235;22.24;1:35.475;33.364;2:08.839;19.646;2:28.485
113;1;19;2:28.731;0;;44.549;0;51.216;0;52.966;0;145.7;47:06.788;14:27:04.604;0:44.549;0:51.216;0:52.966;;;Am;;Toyota Gazoo Racing;FF;44.549;51.216;52.966;18.270;18.270;26.279;44.549;28.964;1:13.513;22.252;1:35.765;33.338;2:09.103;19.628;2:28.731
13;1;1;2:28.993;0;;46.388;0;50.531;0;52.074;0;145.4;2:28.993;13:42:26.809;0:46.388;0:50.531;0:52.074;;;Am;;Toyota Gazoo Racing;GF;46.388;50.531;52.074;20.304;20.304;26.084;46.388;28.579;1:14.967;21.952;1:36.919;32.728;2:09.647;19.346;2:28.993
13;1;2;2:26.120;0;;43.180;3;50.863;0;52.077;0;148.3;4:55.113;13:44:52.929;0:43.180;0:50.863;0:52.077;;;Am;;Toyota Gazoo Racing;GF;43.18;50.863;52.077;17.512;17.512;25.668;43.180;28.88;1:12.060;21.983;1:34.043;32.856;2:06.899;19.221;2:26.120
13;1;3;2:26.147;0;;43.868;0;50.191;0;52.088;0;148.3;7:21.260;13:47:19.076;0:43.868;0:50.191;0:52.088;;;Am;;Toyota Gazoo Racing;GF;43.868;50.191;52.088;17.818;17.818;26.050;43.868;28.371;1:12.239;21.82;1:34.059;32.665;2:06.724;19.423;2:26.147
13;1;4;2:25.437;3;;43.421;0;50.097;3;51.919;2;149.0;9:46.697;13:49:44.513;0:43.421;0:50.097;0:51.919;;;Am;;Toyota Gazoo Racing;GF;43.421;50.097;51.919;17.515;17.515;25.906;43.421;28.328;1:11.749;21.769;1:33.518;32.654;2:06.172;19.265;2:25.437
13;1;5;2:25.690;0;;43.448;0;50.264;0;51.978;0;148.7;12:12.387;13:52:10.203;0:43.448;0:50.264;0:51.978;;;Am;;Toyota Gazoo Racing;GF;43.448;50.264;51.978;17.564;17.564;25.884;43.448;28.405;1:11.853;21.859;1:33.712;32.706;2:06.418;19.272;2:25.690
13;1;6;2:25.913;0;;43.449;0;50.492;0;51.972;0;148.5;14:38.300;13:54:36.116;0:43.449;0:50.492;0:51.972;;;Am;;Toyota Gazoo Racing;GF;43.449;50.492;51.972;17.572;17.572;25.877;43.449;28.564;1:12.013;21.928;1:33.941;32.686;2:06.627;19.286;2:25.913
13;1;7;2:25.767;0;;43.523;0;50.198;0;52.046;0;148.6;17:04.067;13:57:01.883;0:43.523;0:50.198;0:52.046;;;Am;;Toyota Gazoo Racing;GF;43.523;50.198;52.046;17.623;17.623;25.900;43.523;28.402;1:11.925;21.796;1:33.721;32.698;2:06.419;19.348;2:25.767
13;1;8;2:25.847;0;;43.482;0;50.172;0;52.193;0;148.6;19:29.914;13:59:27.730;0:43.482;0:50.172;0:52.193;;;Am;;Toyota Gazoo Racing;GF;43.482;50.172;52.193;17.562;17.562;25.920;43.482;28.452;1:11.934;21.72;1:33.654;32.887;2:06.541;19.306;2:25.847
13;1;9;2:26.388;0;;43.722;0;50.455;0;52.211;0;148.0;21:56.302;14:01:54.118;0:43.722;0:50.455;0:52.211;;;Am;;Toyota Gazoo Racing;GF;43.722;50.455;52.211;17.661;17.661;26.061;43.722;28.588;1:12.310;21.867;1:34.177;32.859;2:07.036;19.352;2:26.388
13;1;10;2:26.133;0;;43.481;0;50.502;0;52.150;0;148.3;24:22.435;14:04:20.251;0:43.481;0:50.502;0:52.150;;;Am;;Toyota Gazoo Racing;GF;43.481;50.502;52.15;17.566;17.566;25.915;43.481;28.586;1:12.067;21.916;1:33.983;32.827;2:06.810;19.323;2:26.133
13;1;11;2:26.587;0;;43.895;0;50.589;0;52.103;0;147.8;26:49.022;14:06:46.838;0:43.895;0:50.589;0:52.103;;;Am;;Toyota Gazoo Racing;GF;43.895;50.589;52.103;17.591;17.591;26.304;43.895;28.709;1:12.604;21.88;1:34.484;32.820;2:07.304;19.283;2:26.587
13;1;12;2:26.320;0;;43.593;0;50.647;0;52.080;0;148.1;29:15.342;14:09:13.158;0:43.593;0:50.647;0:52.080;;;Am;;Toyota Gazoo Racing;GF;43.593;50.647;52.08;17.559;17.559;26.034;43.593;28.756;1:12.349;21.891;1:34.240;32.758;2:06.998;19.322;2:26.320
13;1;13;2:26.580;0;;44.050;0;50.392;0;52.138;0;147.8;31:41.922;14:11:39.738;0:44.050;0:50.392;0:52.138;;;Am;;Toyota Gazoo Racing;GF;44.05;50.392;52.138;17.768;17.768;26.282;44.050;28.519;1:12.569;21.873;1:34.442;32.837;2:07.279;19.301;2:26.580
13;1;14;2:26.477;0;;43.886;0;50.388;0;52.203;0;147.9;34:08.399;14:14:06.215;0:43.886;0:50.388;0:52.203;;;Am;;Toyota Gazoo Racing;GF;43.886;50.388;52.203;17.757;17.757;26.129;43.886;28.684;1:12.570;21.704;1:34.274;32.848;2:07.122;19.355;2:26.477
13;1;15;2:26.626;0;;43.785;0;50.546;0;52.295;0;147.8;36:35.025;14:16:32.841;0:43.785;0:50.546;0:52.295;;;Am;;Toyota Gazoo Racing;GF;43.785;50.546;52.295;17.655;17.655;26.130;43.785;28.687;1:12.472;21.859;1:34.331;32.931;2:07.262;19.364;2:26.626
13;1;16;2:26.504;0;;43.826;0;50.499;0;52.179;0;147.9;39:01.529;14:18:59.345;0:43.826;0:50.499;0:52.179;;;Am;;Toyota Gazoo Racing;GF;43.826;50.499;52.179;17.635;17.635;26.191;43.826;28.601;1:12.427;21.898;1:34.325;32.873;2:07.198;19.306;2:26.504
13;1;17;2:26.984;0;;43.789;0;50.799;0;52.396;0;147.4;41:28.513;14:21:26.329;0:43.789;0:50.799;0:52.396;;;Am;;Toyota Gazoo Racing;GF;43.789;50.799;52.396;17.621;17.621;26.168;43.789;28.81;1:12.599;21.989;1:34.588;32.984;2:07.572;19.412;2:26.984
13;1;18;2:26.983;0;;43.931;0;50.762;0;52.290;0;147.4;43:55.496;14:23:53.312;0:43.931;0:50.762;0:52.290;;;Am;;Toyota Gazoo Racing;GF;43.931;50.762;52.29;17.629;17.629;26.302;43.931;28.757;1:12.688;22.005;1:34.693;32.977;2:07.670;19.313;2:26.983
13;1;19;2:27.526;0;;44.035;0;50.903;0;52.588;0;146.9;46:23.022;14:26:20.838;0:44.035;0:50.903;0:52.588;;;Am;;Toyota Gazoo Racing;FF;44.035;50.903;52.588;17.691;17.691;26.344;44.035;28.897;1:12.932;22.006;1:34.938;33.160;2:08.098;19.428;2:27.526
15;1;1;2:34.507;0;;48.303;0;53.345;0;52.859;0;140.2;2:34.507;13:42:32.323;0:48.303;0:53.345;0:52.859;;;Am;;Toyota Gazoo Racing;GF;48.303;53.345;52.859;21.606;21.606;26.697;48.303;30.335;1:18.638;23.01;1:41.648;33.191;2:14.839;19.668;2:34.507
15;1;2;2:27.970;0;;43.730;0;51.188;0;53.052;0;146.4;5:02.477;13:45:00.293;0:43.730;0:51.188;0:53.052;;;Am;;Toyota Gazoo Racing;GF;43.73;51.188;53.052;17.867;17.867;25.863;43.730;29.082;1:12.812;22.106;1:34.918;33.026;2:07.944;20.026;2:27.970
